"floors","rooms","width","length","size","area_name","region_name","price","living_size","toilets","ward_name","direction","directionNumber","balconydirection","balconydirectionNumber"
"","6","10","21","210","Quận Bình Thạnh","Tp Hồ Chí Minh","21000000000","500","7","Phường 13","","0","","0"
"4","4","4","21","82","Quận Phú Nhuận","Tp Hồ Chí Minh","14200000000","0","3","Phường 9","","0","","0"
"4","4","5","24","120","Quận 7","Tp Hồ Chí Minh","12500000000","350","5","Phường Phú Thuận","","0","","0"
"4","4","5","20","100","Quận Cái Răng","Cần Thơ","6300000000","350","5","Phường Hưng Thạnh","","0","","0"
"4","4","3.7","17","63","Quận 10","Tp Hồ Chí Minh","8500000000","223","4","Phường 13","","0","","0"
"","2","18","18","306","Huyện Hóc Môn","Tp Hồ Chí Minh","12000000000","0","0","Xã Tân Xuân","","0","","0"
"3","4","4","15.5","62","Thành phố Thuận An","Bình Dương","3750000000","240","4","Phường Thuận Giao","","0","","0"
"4","5","4","15","60","Quận Tân Bình","Tp Hồ Chí Minh","8800000000","240","4","Phường 11","","0","","0"
"3","4","5","19","93","Thành phố Thủ Dầu Một","Bình Dương","2880000000","220","3","Phường Phú Lợi","","0","","0"
"5","5","4.5","10","45","Quận Gò Vấp","Tp Hồ Chí Minh","7200000000","200","3","Phường 17","","0","","0"
"5","5","4","","55","Quận Hà Đông","Hà Nội","10850000000","0","4","Phường Nguyễn Trãi","","0","","0"
"2","4","4","13","52","Quận Bình Tân","Tp Hồ Chí Minh","3250000000","52","3","Phường Tân Tạo","","0","","0"
"3","4","5","19","93","Thành phố Thủ Dầu Một","Bình Dương","2880000000","220","3","Phường Phú Lợi","","0","","0"
"5","5","4.5","10","45","Quận Gò Vấp","Tp Hồ Chí Minh","7200000000","200","3","Phường 17","","0","","0"
"5","5","4","","55","Quận Hà Đông","Hà Nội","10850000000","0","4","Phường Nguyễn Trãi","","0","","0"
"2","4","4","13","52","Quận Bình Tân","Tp Hồ Chí Minh","3250000000","52","3","Phường Tân Tạo","","0","","0"
"","3","","","1","Quận Tân Bình","Tp Hồ Chí Minh","1220000000","0","3","Phường 3","","0","","0"
"1","2","4","22","62","Quận 12","Tp Hồ Chí Minh","7700000000","150","2","Phường Tân Thới Hiệp","","4","","0"
"3","3","","","75","Quận Thanh Khê","Đà Nẵng","10900000000","75","2","Phường Thanh Khê Đông","","0","","0"
"","4","","","41","Quận Đống Đa","Hà Nội","4710000000","41","0","Phường Ô Chợ Dừa","","0","","0"
"4","4","4","","45","Quận Hà Đông","Hà Nội","7980000000","0","4","Phường Quang Trung","","0","","0"
"","2","","","30","Quận 8","Tp Hồ Chí Minh","5780000000","0","0","Phường 9","","0","","0"
"","3","","","1","Quận 5","Tp Hồ Chí Minh","1220000000","0","2","Phường 5","","0","","0"
"","4","","","1","Quận 11","Tp Hồ Chí Minh","1330000000","0","3","Phường 11","","0","","0"
"","5","4","1325","53","Quận Gò Vấp","Tp Hồ Chí Minh","7700000000","265","4","Phường 6","","6","","0"
"1","3","2","2","25","Quận Gò Vấp","Tp Hồ Chí Minh","1350000000","0","3","Phường 12","","0","","0"
"","2","","","27","Thành phố Thủ Đức","Tp Hồ Chí Minh","1900000000","0","0","Phường Linh Tây (Quận Thủ Đức cũ)","","0","","0"
"","3","","","1","Quận 10","Tp Hồ Chí Minh","1350000000","0","3","Phường 14","","0","","0"
"2","1","5","","35","Quận Hà Đông","Hà Nội","5800000000","0","1","Phường Mộ Lao","","0","","0"
"","2","7","18","112","Quận Tân Phú","Tp Hồ Chí Minh","20000000000","0","0","Phường Tân Sơn Nhì","","0","","0"
"","3","","","1","Quận 6","Tp Hồ Chí Minh","1250000000","0","2","Phường 1","","0","","0"
"3","3","5","15","75","Thành phố Dĩ An","Bình Dương","3500000000","0","3","Phường Tân Bình","Hướng Đông Bắc","5","","0"
"4","4","","","72","Quận Ninh Kiều","Cần Thơ","8100000000","394","6","Phường An Khánh","","6","","0"
"2","2","4","9.5","38","Quận Gò Vấp","Tp Hồ Chí Minh","4650000000","72","2","Phường 5","Hướng Tây Nam","8","","0"
"1","3","5","10","50","Huyện Bình Chánh","Tp Hồ Chí Minh","650000000","0","1","Xã Bình Chánh","","0","","0"
"5","4","","","35","Quận Hoàng Mai","Hà Nội","4980000000","35","4","Phường Định Công","","0","","0"
"6","8","6.5","23","120","Quận Phú Nhuận","Tp Hồ Chí Minh","27000000000","550","7","Phường 8","","0","","0"
"","2","","","223","Thành phố Biên Hòa","Đồng Nai","12800000000","0","2","Phường Quyết Thắng","","0","","0"
"3","4","8","10","76.4","Quận Tân Phú","Tp Hồ Chí Minh","10500000000","149","3","Phường Phú Trung","Hướng Tây Nam","8","","0"
"2","2","5","20","100","Huyện Bình Chánh","Tp Hồ Chí Minh","670000000","200","2","Xã Hưng Long","Hướng Đông Nam","6","","0"
"2","3","5.3","10","55","Quận Gò Vấp","Tp Hồ Chí Minh","3250000000","200","3","Phường 14","Hướng Đông Bắc","5","","0"
"3","9","4","21","84","Thành phố Thủ Đức","Tp Hồ Chí Minh","12490000000","225","6","Phường Linh Chiểu (Quận Thủ Đức cũ)","Hướng Tây Nam","8","","0"
"2","3","4","16","64","Quận Gò Vấp","Tp Hồ Chí Minh","4650000000","105","2","Phường 11","","0","","0"
"1","3","5","20","100","Huyện Bến Lức","Long An","1650000000","100","2","Xã Phước Lợi","","0","","0"
"33","3","4.6","13","52.5","Quận Gò Vấp","Tp Hồ Chí Minh","4450000000","123","0","Phường 15","","0","","0"
"2","1","5","5","25","Huyện Bến Lức","Long An","410000000","45","1","Xã Mỹ Yên","","2","","0"
"4","6","7","20","140","Quận Bình Tân","Tp Hồ Chí Minh","16400000000","140","6","Phường Bình Trị Đông B","","0","","0"
"5","4","4.5","10","45","Quận Ba Đình","Hà Nội","4600000000","180","0","Phường Liễu Giai","","0","","0"
"4","3","4","","35","Quận Đống Đa","Hà Nội","4300000000","140","3","Phường Phương Liên","","0","","0"
"","2","5","20","102","Huyện Hóc Môn","Tp Hồ Chí Minh","735000000","102","0","Xã Tân Xuân","","0","","0"
"2","2","3","6","18.5","Quận 7","Tp Hồ Chí Minh","2300000000","0","2","Phường Tân Hưng","","0","","0"
"3","2","7.18","2.88","20.3","Thành phố Long Xuyên","An Giang","1300000000","54","1","Phường Mỹ Xuyên","","5","","0"
"1","4","","","270","Thành phố Bến Tre","Bến Tre","9000000000","131","1","Phường 7","","5","","0"
"6","5","","","100","Quận Cầu Giấy","Hà Nội","33000000000","0","0","Phường Nghĩa Đô","","0","","0"
"3","4","5.8","14.5","68.5","Quận 7","Tp Hồ Chí Minh","5100000000","180","4","Phường Tân Thuận Đông","","0","","0"
"1","2","5","6","29","Quận Gò Vấp","Tp Hồ Chí Minh","3900000000","58","2","Phường 3","Hướng Nam","3","","0"
"5","3","","","70","Quận Bắc Từ Liêm","Hà Nội","13000000000","0","0","Phường Phú Diễn","","0","","0"
"","6","7","28","181","Quận 7","Tp Hồ Chí Minh","9800000000","181","4","Phường Phú Thuận","","0","","0"
"","6","5","20","100","Quận Bình Thạnh","Tp Hồ Chí Minh","15500000000","0","0","Phường 13","","0","","0"
"5","6","","","100","Quận Cầu Giấy","Hà Nội","23000000000","0","0","Phường Nghĩa Đô","","0","","0"
"5","3","4","10","40","Quận Ba Đình","Hà Nội","4950000000","200","0","Phường Liễu Giai","","0","","0"
"4","4","4","18","72","Quận 6","Tp Hồ Chí Minh","8790000000","0","5","Phường 10","","0","","0"
"4","8","7.2","16","130","Quận Phú Nhuận","Tp Hồ Chí Minh","28000000000","450","6","Phường 9","","0","","0"
"4","3","4","","30","Quận Đống Đa","Hà Nội","3080000000","120","3","Phường Phương Liên","","0","","0"
"5","3","4.1","","30","Quận Thanh Xuân","Hà Nội","4500000000","150","4","Phường Phương Liệt","","0","","0"
"","2","","","28","Quận 3","Tp Hồ Chí Minh","1980000000","57","0","Phường 9","","0","","0"
"","3","","","70","Thành phố Thủ Đức","Tp Hồ Chí Minh","7600000000","0","0","Phường Linh Trung (Quận Thủ Đức cũ)","","0","","0"
"5","5","3.4","","38","Quận Hai Bà Trưng","Hà Nội","5900000000","190","4","Phường Bách Khoa","","0","","0"
"","4","","","103","Quận 12","Tp Hồ Chí Minh","6400000000","308","4","Phường Tân Chánh Hiệp","","3","","0"
"4","3","4","11","44","Quận Bình Tân","Tp Hồ Chí Minh","4550000000","44","3","Phường Bình Hưng Hoà A","","0","","0"
"","3","","","320","Huyện Gia Lâm","Hà Nội","7500000000","300","2","Xã Kim Lan","","0","","0"
"","2","4.2","9.5","38","Quận Tân Bình","Tp Hồ Chí Minh","4150000000","0","2","Phường 13","","0","","0"
"","4","","","50","Quận Thanh Xuân","Hà Nội","12000000000","0","0","Phường Khương Mai","","0","","0"
"2","3","5","17","85","Thành phố Biên Hòa","Đồng Nai","6000000000","210","3","Phường Tam Hiệp","","0","","0"
"3","4","5","20","100","Thành phố Thủ Đức","Tp Hồ Chí Minh","5000000000","0","3","Phường Hiệp Phú (Quận 9 cũ)","","0","","0"
"","1","4","23","90","Thành phố Thủ Đức","Tp Hồ Chí Minh","6350000000","90","0","Phường Tăng Nhơn Phú B (Quận 9 cũ)","","6","","0"
"3","6","","","40","Quận Nam Từ Liêm","Hà Nội","4750000000","0","0","Phường Mỹ Đình 1","","0","","0"
"2","3","4","12","45","Quận Gò Vấp","Tp Hồ Chí Minh","3700000000","90","0","Phường 12","","0","","0"
"5","5","4","25","100","Quận Gò Vấp","Tp Hồ Chí Minh","9200000000","300","0","Phường 17","","0","","0"
"4","5","4.5","17","70","Quận Tân Bình","Tp Hồ Chí Minh","8900000000","280","0","Phường 12","","0","","0"
"4","4","4","15","60","Quận Tân Bình","Tp Hồ Chí Minh","5400000000","240","0","Phường 15","","0","","0"
"5","3","","","30","Quận Nam Từ Liêm","Hà Nội","2950000000","0","4","Phường Mỹ Đình 1","","0","","0"
"5","5","4.5","15","60","Quận Gò Vấp","Tp Hồ Chí Minh","6900000000","280","6","Phường 8","","0","","0"
"","10","13","23","271","Huyện Nhơn Trạch","Đồng Nai","12000000000","271","0","Thị trấn Hiệp Phước","","0","","0"
"5","5","","","51","Quận Long Biên","Hà Nội","6200000000","0","0","Phường Bồ Đề","","0","","0"
"5","4","","","35","Quận Bắc Từ Liêm","Hà Nội","4200000000","0","5","Phường Xuân Đỉnh","","0","","0"
"","3","4","26","104","Quận Tân Phú","Tp Hồ Chí Minh","9600000000","0","0","Phường Sơn Kỳ","","0","","0"
"","6","4","12","48","Quận Tân Phú","Tp Hồ Chí Minh","6300000000","0","7","Phường Hiệp Tân","","0","","0"
"2","1","3","8","25","Quận Tân Bình","Tp Hồ Chí Minh","3020000000","52","2","Phường 2","","2","","0"
"3","4","5","15","68","Thành phố Dĩ An","Bình Dương","5300000000","198","4","Phường Đông Hòa","","0","","0"
"","3","4","20","80","Quận Tân Phú","Tp Hồ Chí Minh","7600000000","0","0","Phường Tân Sơn Nhì","","0","","0"
"4","6","5","15","74","Quận 8","Tp Hồ Chí Minh","12500000000","250","4","Phường 4","","6","","0"
"","4","15.6","20","282","Quận Tân Phú","Tp Hồ Chí Minh","40000000000","0","0","Phường Tân Quý","","0","","0"
"2","4","5","25","125","Quận 12","Tp Hồ Chí Minh","4250000000","0","2","Phường Tân Thới Hiệp","","6","","0"
"3","4","3.5","15","52.5","Quận Phú Nhuận","Tp Hồ Chí Minh","4600000000","52","3","Phường 5","","0","","0"
"5","5","3.4","12","37","Quận 5","Tp Hồ Chí Minh","14400000000","185","5","Phường 7","","0","","0"
"","2","4.2","15","59","Quận 3","Tp Hồ Chí Minh","21500000000","59","0","Phường 14","","0","","0"
"","4","","","49","Quận Tân Bình","Tp Hồ Chí Minh","5900000000","0","0","Phường 13","","0","","0"
"3","4","4","14.5","55","Huyện Nhà Bè","Tp Hồ Chí Minh","4350000000","150","4","Thị trấn Nhà Bè","","0","","0"
"1","1","3.8","3.4","13","Quận Bình Thạnh","Tp Hồ Chí Minh","2000000000","12","1","Phường 7","","2","","0"
"1","4","5","20","100","Huyện Bình Chánh","Tp Hồ Chí Minh","1250000000","200","2","Xã Bình Chánh","","0","","0"
"2","2","3","7","21","Huyện Nhà Bè","Tp Hồ Chí Minh","890000000","42","2","Xã Nhơn Đức","","0","","0"
"2","2","3","10","30","Huyện Nhà Bè","Tp Hồ Chí Minh","1250000000","60","2","Xã Phú Xuân","","7","","0"
"2","5","6.5","11","192","Thành phố Long Xuyên","An Giang","8300000000","71","3","Phường Mỹ Thới","","0","","0"
"","2","5","18","92","Huyện Hóc Môn","Tp Hồ Chí Minh","715000000","92","0","Xã Thới Tam Thôn","","0","","0"
"","2","","","24","Quận 7","Tp Hồ Chí Minh","3200000000","50","0","Phường Phú Thuận","","0","","0"
"","3","","","200","Thành phố Hội An","Quảng Nam","3900000000","0","4","Phường Tân An","","0","","0"
"2","2","","","623","Quận Ngũ Hành Sơn","Đà Nẵng","28000000000","0","2","Phường Hoà Hải","","0","","0"
"","3","4","15","60","Quận Tân Bình","Tp Hồ Chí Minh","3550000000","0","0","Phường 8","","0","","0"
"","4","4","","50","Thành phố Thủ Đức","Tp Hồ Chí Minh","4100000000","200","4","Phường Hiệp Bình Chánh (Quận Thủ Đức cũ)","","0","","0"
"","2","","","220","Thành phố Hội An","Quảng Nam","11660000000","0","2","Phường Cẩm Châu","","0","","0"
"2","3","4","19","72","Thành phố Dĩ An","Bình Dương","3100000000","210","2","Phường Tân Đông Hiệp","","5","","0"
"1","2","3.75","19","96.18","Quận Tân Bình","Tp Hồ Chí Minh","9900000000","0","2","Phường 13","Hướng Đông Nam","6","","0"
"","4","","","42","Quận Đống Đa","Hà Nội","5700000000","220","0","Phường Quang Trung","","0","","0"
"","4","","","1","Quận Phú Nhuận","Tp Hồ Chí Minh","1540000000","0","4","Phường 7","","0","","0"
"3","4","5","15","75","Thành phố Thuận An","Bình Dương","4500000000","0","4","Phường An Phú","","0","","0"
"2","2","3.7","10","37","Quận Hoàng Mai","Hà Nội","1580000000","74","2","Phường Lĩnh Nam","","0","","0"
"","3","7","19","132","Huyện Hóc Môn","Tp Hồ Chí Minh","720000000","132","0","Xã Tân Hiệp","","0","","0"
"","3","","","60","Quận Tân Bình","Tp Hồ Chí Minh","7200000000","0","0","Phường 13","","0","","0"
"2","4","","","1","Quận 8","Tp Hồ Chí Minh","1370000000","0","3","Phường 5","","0","","0"
"","1","10","22","220","Thành phố Thuận An","Bình Dương","6300000000","220","0","Phường Vĩnh Phú","","0","","0"
"","2","3.8","10","38","Huyện Cần Giuộc","Long An","790000000","76","2","Xã Tân Kim","","6","","0"
"2","3","4","18","72","Quận 7","Tp Hồ Chí Minh","7890000000","110","2","Phường Tân Quy","","0","","0"
"4","11","10","20","200","Huyện Bình Chánh","Tp Hồ Chí Minh","23000000000","600","7","Xã Bình Hưng","","0","","0"
"3","4","4","19.5","81.6","Quận Bình Thạnh","Tp Hồ Chí Minh","2650000000","0","4","Phường 26","","0","","0"
"1","3","4","25","100","Huyện Bình Chánh","Tp Hồ Chí Minh","900000000","0","2","Xã Hưng Long","","0","","0"
"4","3","3.2","9.5","30","Quận Tân Phú","Tp Hồ Chí Minh","4800000000","116","0","Phường Tây Thạnh","","2","","0"
"3","4","4.05","10","41","Quận Tân Phú","Tp Hồ Chí Minh","5800000000","115","0","Phường Tây Thạnh","","3","","0"
"","4","4","14","56","Quận 12","Tp Hồ Chí Minh","4890000000","0","4","Phường Tân Thới Hiệp","","0","","0"
"2","2","3.5","5","15.5","Quận 12","Tp Hồ Chí Minh","1950000000","31","1","Phường Trung Mỹ Tây","","5","","0"
"3","4","4.4","11.4","50.4","Thành phố Thủ Đức","Tp Hồ Chí Minh","5000000000","130","3","Phường Tăng Nhơn Phú A (Quận 9 cũ)","","8","","0"
"","2","3.6","8","28.8","Quận 8","Tp Hồ Chí Minh","1780000000","0","3","Phường 9","","0","","0"
"2","4","4.2","16","67","Thành phố Biên Hòa","Đồng Nai","2700000000","120","2","Phường Tân Hạnh","","0","","0"
"","5","","","54","Thành phố Nha Trang","Khánh Hòa","2250000000","0","3","Phường Vạn Thắng","","6","","0"
"","3","3","12","36","Quận Gò Vấp","Tp Hồ Chí Minh","1780000000","0","2","Phường 11","","0","","0"
"","3","","","48","Quận Bình Thạnh","Tp Hồ Chí Minh","2490000000","0","3","Phường 26","","0","","0"
"2","3","5","9","45","Thành phố Dĩ An","Bình Dương","1400000000","90","2","Phường Dĩ An","","0","","0"
"2","4","","","95","Quận Tân Bình","Tp Hồ Chí Minh","3990000000","0","5","Phường 12","","0","","0"
"2","2","4","1.2","48","Thành phố Dĩ An","Bình Dương","1650000000","96","2","Phường Tân Đông Hiệp","","6","","0"
"4","6","4","20","80","Quận Gò Vấp","Tp Hồ Chí Minh","8900000000","210","6","Phường 16","","0","","0"
"2","2","4","11","44","Thành phố Dĩ An","Bình Dương","1300000000","88","2","Phường Dĩ An","","7","","0"
"","3","4","42","142.5","Huyện Hóc Môn","Tp Hồ Chí Minh","7500000000","127","2","Xã Xuân Thới Thượng","","1","","0"
"","2","10","14","140","Quận 7","Tp Hồ Chí Minh","5100000000","0","2","Phường Tân Phú","","0","","0"
"","2","3.7","18","60","Quận Tân Bình","Tp Hồ Chí Minh","6000000000","89","2","Phường 3","","0","","0"
"4","4","","","52","Quận Tân Bình","Tp Hồ Chí Minh","7800000000","0","0","Phường 13","","0","","0"
"3","3","3.8","13","50","Quận Gò Vấp","Tp Hồ Chí Minh","1900000000","0","4","Phường 12","","0","","0"
"","3","","","25","Quận Phú Nhuận","Tp Hồ Chí Minh","2150000000","0","4","Phường 3","","0","","0"
"1","4","7.3","15","110","Thành phố Thủ Đức","Tp Hồ Chí Minh","5700000000","110","4","Phường Linh Xuân (Quận Thủ Đức cũ)","","0","","0"
"3","3","","","70","Quận Hải Châu","Đà Nẵng","3800000000","0","2","Phường Nam Dương","","0","","0"
"3","2","3.6","6.5","24","Quận 10","Tp Hồ Chí Minh","7150000000","24","3","Phường 4","","0","","0"
